point_1,point_1,point_1,point_2,point_2,point_2,duree (min),distance (km),empreinte carbone (gCO2),prix (euros)
nom,latitude,longitude,nom,latitude,longitude,,,,
Gare de Beslé,47.6992,-1.87029,Gare de Fougeray-Langon,47.73022,-1.85118,3.29,3.738,111.0,0.3
Gare de Fougeray-Langon,47.73022,-1.85118,Gare de Messac-Guipry,47.82221,-1.81867,6.71,10.525,312.6,0.84
Gare de Beslé,47.6992,-1.87029,Gare de Messac-Guipry,47.82221,-1.81867,8.67,14.228,422.6,1.14
Gare de Nantes,47.2175,-1.54193,Gare de Haluchère-Batignolles,47.24911,-1.5225,8.67,3.813,113.2,0.31
Gare de Haluchère-Batignolles,47.24911,-1.5225,Gare de Babinière,47.25911,-1.54533,4.0,2.053,61.0,0.16
Gare de Babinière,47.25911,-1.54533,Gare de Erdre-Active,47.28307,-1.54469,3.0,2.668,79.2,0.21
Gare de Erdre-Active,47.28307,-1.54469,Gare de La-Chapelle-Centre,47.29776,-1.54792,2.33,1.653,49.1,0.13
Gare de La-Chapelle-Centre,47.29776,-1.54792,Gare de La-Chapelle-Aulnay,47.30844,-1.54117,2.0,1.293,38.4,0.1
Gare de La-Chapelle-Aulnay,47.30844,-1.54117,Gare de Sucé-Sur-Erdre,47.34296,-1.53028,4.0,3.93,116.7,0.31
Gare de Lens,50.42677,2.8282,Gare de Liévin,50.4342,2.77172,7.0,4.09,121.5,0.33
Gare de Bussière-Galant,45.60758,1.02615,Gare de Lafarge,45.63385,1.13092,8.0,8.665,257.4,0.69
Gare de Lamballe,48.46592,-2.51149,Gare de Landébia,48.50736,-2.33171,22.83,14.043,417.1,1.12
Gare de Landébia,48.50736,-2.33171,Gare de Plancoet,48.52147,-2.22884,13.67,7.747,230.1,0.62
Gare de St-Quentin-Fallavier,45.63812,5.09995,Gare de St-Priest,45.68665,4.93431,9.17,13.973,415.0,1.12
Gare de St-Priest,45.68665,4.93431,Gare de Vénissieux,45.70561,4.88796,3.0,4.176,124.0,0.33
Gare de Vénissieux,45.70561,4.88796,Gare de Lyon-Jean-Macé,45.7452,4.84151,5.17,5.697,169.2,0.46
Gare de St-Vit,47.18349,5.80901,Gare de Dannemarie-Velesmes,47.20375,5.87361,5.33,5.382,159.8,0.43
Gare de Auray,47.68019,-3.0,Gare de Ste-Anne (Morbihan),47.67846,-2.96039,2.5,2.975,88.4,0.24
Gare de Ste-Anne (Morbihan),47.67846,-2.96039,Gare de Vannes,47.66532,-2.75252,10.0,15.65,464.8,1.25
Monnaie-Jean-Baptiste-M,47.50186,0.79046,Monnaie-Gendarmerie,47.50586,0.79707,3.2,0.667,19.8,0.05
Monnaie-Gendarmerie,47.50586,0.79707,Gare de Château-Renault,47.58829,0.90159,12.2,12.078,358.7,0.97
Gare de La Mothe-Achard,46.60682,-1.65968,Gare de La Roche-sur-Yon,46.67202,-1.43568,18.43,18.595,552.3,1.49
Gare de Sablé-sur-Sarthe,47.84172,-0.34205,Gare de Le Mans,47.99558,0.19214,22.43,43.377,1288.3,3.47
Gare de Aix-les-Bains-le-Revard,45.68786,5.90935,Gare de Bellegarde-s-V. Gare,46.1097,5.82365,36.0,47.425,1408.5,3.79
Gare de Arcachon,44.65892,-1.16537,Gare de La Teste,44.63696,-1.14298,3.67,3.02,89.7,0.24
Gare de La Teste,44.63696,-1.14298,Gare de La Hume,44.6399,-1.11606,2.5,2.157,64.1,0.17
Gare de La Hume,44.6399,-1.11606,Gare de Gujan-Mestras,44.64051,-1.06908,3.33,3.722,110.5,0.3
Gare de Gujan-Mestras,44.64051,-1.06908,Gare de Le Teich,44.63244,-1.02557,3.67,3.562,105.8,0.28
Gare de Le Teich,44.63244,-1.02557,Gare de Biganos-Facture,44.63748,-0.96602,4.33,4.75,141.1,0.38
Xermaménil,48.53324,6.46125,Gare de Mont-sur-Meurthe,48.55995,6.44984,2.75,3.09,91.8,0.25
Gare de Mont-sur-Meurthe,48.55995,6.44984,Rehainviller Centre,48.5626,6.47,5.25,1.514,45.0,0.12
Loches-LEP,47.12768,0.98118,Loches-Lycee-St-Denis,47.12662,0.99414,7.2,0.989,29.4,0.08
Mehun-sur-Indre,46.84083,1.53083,Villedieu-8-mai-1945,46.84746,1.53881,3.8,0.956,28.4,0.08
St-Genou-ZI,46.9052,1.35436,St-Genou-Ecole,46.92791,1.33792,2.8,2.82,83.8,0.23
St-Genou-Ecole,46.92791,1.33792,Palluau-Onzay,46.93063,1.31658,4.0,1.65,49.0,0.13
Gare de Abbeville,50.10219,1.82449,Gare de Pont-Rémy,50.04733,1.89904,7.5,8.103,240.7,0.65
Gare de Pont-Rémy,50.04733,1.89904,Gare de Longpré-Corps-Saints,50.01133,2.00278,5.83,8.432,250.4,0.67
Gare de Longpré-Corps-Saints,50.01133,2.00278,Gare de Hangest,49.9828,2.06528,5.0,5.485,162.9,0.44
Gare de Hangest,49.9828,2.06528,Gare de Picquigny,49.94647,2.14235,5.17,6.842,203.2,0.55
Gare de Picquigny,49.94647,2.14235,Gare de Ailly-sur-Somme,49.92835,2.20056,3.83,4.633,137.6,0.37
Gare de Ailly-sur-Somme,49.92835,2.20056,Gare de Dreuil-lès-Amiens,49.91455,2.23079,3.0,2.656,78.9,0.21
Gare de Dreuil-lès-Amiens,49.91455,2.23079,Gare de St-Roch (Somme),49.89342,2.28372,4.0,4.465,132.6,0.36
Gare de Albert,50.0054,2.64452,Gare de Buire sur l'Ancre,49.96478,2.59821,5.14,5.606,166.5,0.45
Gare de Buire sur l'Ancre,49.96478,2.59821,Gare de Méricourt Ribémont,49.95537,2.57199,2.14,2.15,63.9,0.17
Gare de Méricourt Ribémont,49.95537,2.57199,Gare de Heilly,49.94338,2.53949,2.71,2.683,79.7,0.21
Gare de Heilly,49.94338,2.53949,Gare de Corbie,49.91159,2.49966,3.71,4.546,135.0,0.36
Gare de Challans,46.84405,-1.87183,Gare de Machecoul,46.99062,-1.82263,17.17,16.739,497.1,1.34
Gare de Bouaye,47.13817,-1.68105,Gare de Rezé-Pont-Rousseau,47.19332,-1.54937,9.33,11.705,347.6,0.94
Gare de Rezé-Pont-Rousseau,47.19332,-1.54937,Gare de Nantes,47.2175,-1.54193,10.0,2.75,81.7,0.22
Gare de Beauvais-Gare-SNCF,49.42651,2.08864,Gare de Hermes-Berthecourt,49.35441,2.24176,14.67,13.693,406.7,1.1
Gare de Valergues-Lansargues,43.6726,4.06022,Gare de Lunel-Viel,43.68094,4.0933,2.33,2.82,83.8,0.23
Gare de St-Amour,46.43368,5.33454,Gare de Louhans,46.63113,5.21771,22.33,23.731,704.8,1.9
Gare de Lépin-le-Lac-la-Bauche,45.54155,5.76496,La-Bridoire-Abris-Bus,45.53079,5.74283,4.2,2.101,62.4,0.17
La-Bridoire-Abris-Bus,45.53079,5.74283,La Bridoire,45.53104,5.74294,2.0,0.029,0.9,0.0
Gare de Pont-de-Beauvoisin,45.52454,5.68067,Les-Abrets-Rue-Italie,45.53717,5.58464,11.4,7.619,226.3,0.61
Les-Abrets-Rue-Italie,45.53717,5.58464,Gare de Les Abrets-Fitilieu,45.54213,5.57547,2.6,0.903,26.8,0.07
Gare de Nantes,47.2175,-1.54193,Gare de La Roche-sur-Yon,46.67202,-1.43568,70.25,61.256,1819.3,4.9
Gare de Franois,47.22751,5.93727,Gare de Montferrand-Thoraise,47.18479,5.90765,5.78,5.257,156.1,0.42
Gare de Montferrand-Thoraise,47.18479,5.90765,Gare de Torpes-Boussières,47.16394,5.88877,3.0,2.725,80.9,0.22
Gare de Torpes-Boussières,47.16394,5.88877,Gare de Byans,47.11859,5.85224,5.0,5.756,171.0,0.46
Gare de Tourcoing,50.71673,3.16801,Gare de Roubaix,50.69535,3.16302,3.38,2.406,71.5,0.19
Gare de Plouaret-Trégor,48.60619,-3.46681,Gare de Morlaix,48.57798,-3.83276,16.2,27.126,805.6,2.17
Gare de Thann-Saint-Jacques,47.81311,7.09401,Bitschwiller-/-T-Mairie,47.82918,7.07974,4.0,2.083,61.9,0.17
Bitschwiller-/-T-Mairie,47.82918,7.07974,Willer-/-Thur-(Mairie).,47.84307,7.0714,3.0,1.667,49.5,0.13
Willer-/-Thur-(Mairie).,47.84307,7.0714,Moosch-(Mairie).,47.86026,7.04935,3.57,2.525,75.0,0.2
St-Amarin-Hotel-Cheval.,47.87474,7.02835,Ranspach-Anc.-Fonderie.,47.8814,7.00945,3.0,1.594,47.3,0.13
Ranspach-Anc.-Fonderie.,47.8814,7.00945,Gare de Wesserling,47.88974,6.99784,1.0,1.27,37.7,0.1
Gare de Thann-Saint-Jacques,47.81311,7.09401,Thann Arrêt La Poste,47.81027,7.1025,3.67,0.709,21.1,0.06
Gare de Mommenheim,48.75566,7.64214,Gare de Obermodern,48.84255,7.5472,9.86,11.917,353.9,0.95
Gare de Obermodern,48.84255,7.5472,Gare de Ingwiller,48.87176,7.4768,4.71,6.096,181.1,0.49
Gare de Ingwiller,48.87176,7.4768,Gare de Wingen-sur-Moder,48.92006,7.38059,6.57,8.859,263.1,0.71
Gare de Wingen-sur-Moder,48.92006,7.38059,Gare de Tieffenbach-Struth,48.90603,7.2553,8.0,9.298,276.2,0.74
Gare de Tieffenbach-Struth,48.90603,7.2553,Gare de Diemeringen,48.94104,7.18478,6.0,6.465,192.0,0.52
Ettendorf-(Angle-Pont),48.81219,7.58101,"Ettendorf-Pl,-de-L'ecol",48.81302,7.58344,1.0,0.201,6.0,0.02
Gare de Einvaux,48.5036,6.39322,Gare de Blainville-Damelevières,48.56491,6.38672,7.33,6.842,203.2,0.55
Gare de Le Puy-en-Velay,45.04272,3.89253,Gare de Darsac,45.14219,3.73667,21.0,16.511,490.4,1.32
Gare de Darsac,45.14219,3.73667,Gare de Lachaud-Curmilhac,45.12287,3.6104,12.25,10.147,301.4,0.81
Gare de Lachaud-Curmilhac,45.12287,3.6104,Gare de St-Georges-d'Aurac,45.16059,3.4947,16.25,10.008,297.2,0.8
Gare de Ham (Somme),49.73983,3.07038,Gare de Nesle (Somme),49.76381,2.90915,7.83,11.899,353.4,0.95
Gare de Nesle (Somme),49.76381,2.90915,Gare de Chaulnes-SNCF,49.80763,2.80118,6.5,9.166,272.2,0.73
Gare de Chaulnes-SNCF,49.80763,2.80118,Gare de Rosières (Somme),49.82255,2.71126,5.0,6.669,198.1,0.53
Gare de Villers-Bretonneux,49.86284,2.52093,Gare de Amiens,49.89053,2.3081,12.17,15.576,462.6,1.25
Gare de Cantin,50.31251,3.12194,Gare de Arleux,50.28619,3.12068,3.0,2.931,87.1,0.23
Gare de Mulhouse,47.7418,7.34285,Gare de Flaxlanden,47.69884,7.3046,5.17,5.574,165.5,0.45
Gare de Flaxlanden,47.69884,7.3046,Gare de Zillisheim,47.69432,7.29418,1.5,0.929,27.6,0.07
Gare de St-Amarin,47.87305,7.02869,Gare de Wesserling,47.88974,6.99784,3.75,2.959,87.9,0.24
Gare de Cernay (Haut-Rhin),47.80171,7.17394,Gare de Vieux-Thann,47.80587,7.11945,4.0,4.1,121.8,0.33
Gare de Maurs,44.70613,2.1997,Gare de Le Rouget,44.85655,2.23542,22.0,16.981,504.3,1.36
Gare de Le Rouget,44.85655,2.23542,Gare de Aurillac,44.92099,2.43555,31.67,17.337,514.9,1.39
Bruyères (Vosges),48.20475,6.71921,Biffontaine Mairie,48.21131,6.80547,12.88,6.441,191.3,0.52
Gare de Arras,50.28682,2.78113,Gare de Boisleux,50.2104,2.77184,8.4,8.533,253.4,0.68
Gare de Boisleux,50.2104,2.77184,Gare de Courcelles-le-Comte,50.16955,2.78789,4.8,4.689,139.3,0.38
Gare de Courcelles-le-Comte,50.16955,2.78789,Gare de Achiet,50.13168,2.78014,4.2,4.252,126.3,0.34
Gare de Montauban-Ville-Bourbon,44.01464,1.34197,Gare de Lavilledieu,44.03526,1.21489,12.17,10.427,309.7,0.83
Gare de Lavilledieu,44.03526,1.21489,Gare de Castelsarrasin,44.04028,1.11418,8.33,8.079,239.9,0.65
Gare de Valence-d'Agen,44.11185,0.89179,Gare de Lamagistère,44.12671,0.82547,6.83,5.552,164.9,0.44
Gare de Lamagistère,44.12671,0.82547,Gare de Agen,44.20797,0.6209,15.5,18.672,554.6,1.49
Gare de Arras,50.28682,2.78113,Gare de Albert,50.0054,2.64452,17.78,32.808,974.4,2.62
Le Mont Dore Ski,45.54211,2.81673,La Bourboule,45.59045,2.74639,7.33,7.681,228.1,0.61
La Bourboule,45.59045,2.74639,St-Sauves-Bourg,45.6068,2.68791,7.33,4.905,145.7,0.39
St-Sauves-Bourg,45.6068,2.68791,Laqueuille,45.64695,2.70494,5.67,4.662,138.5,0.37
Laqueuille,45.64695,2.70494,Gare de Clermont-Ferrand,45.77857,3.10052,60.0,34.06,1011.6,2.72
St-Sauves-Bourg,45.6068,2.68791,La-Bourboule-Centre,45.58898,2.74116,7.33,4.597,136.5,0.37
La-Bourboule-Centre,45.58898,2.74116,La Bourboule,45.59045,2.74639,2.67,0.439,13.0,0.04
Gourzon,48.54583,5.08471,Bayard,48.55152,5.07627,1.33,0.888,26.4,0.07
Bayard,48.55152,5.07627,Bienville,48.58166,5.04555,5.0,4.047,120.2,0.32
Bienville,48.58166,5.04555,Eurville-Mairie,48.58528,5.03721,2.0,0.735,21.8,0.06
Vieville,48.23944,5.13527,Vraincourt-Vieville,48.2371,5.12385,2.17,0.886,26.3,0.07
Vraincourt-Vieville,48.2371,5.12385,Soncourt,48.25222,5.11693,3.4,1.76,52.3,0.14
Gare de Froncles,48.29665,5.14159,Gudmont-Centre,48.34249,5.13693,9.71,5.114,151.9,0.41
Fronville-Lotissement,48.40472,5.15472,Rupt,48.42527,5.13944,3.0,2.551,75.8,0.2
Rupt,48.42527,5.13944,Gare de Joinville,48.44475,5.14429,4.2,2.198,65.3,0.18
Gare de Vauvert,43.69531,4.27025,Gare de Beauvoisin,43.72494,4.32204,8.2,5.315,157.9,0.43
Gare de Beauvoisin,43.72494,4.32204,Gare de Générac,43.73297,4.34415,3.0,1.991,59.1,0.16
Gare de Générac,43.73297,4.34415,Gare de St-Césaire,43.8133,4.32767,10.0,9.04,268.5,0.72
Gare de Vauvert,43.69531,4.27025,Gare de St-Césaire,43.8133,4.32767,17.33,13.922,413.5,1.11
Mirecourt,48.29923,6.12935,Gare de Charmes (Vosges),48.37866,6.3013,30.0,15.494,460.2,1.24
Gare de St-Geniès-de-Malgoirès,43.95054,4.21511,Gare de Nozières-Brignon,43.97583,4.20739,3.43,2.882,85.6,0.23
Sarre-Union,48.9366,7.08542,Schopperten,48.94565,7.05572,7.0,2.394,71.1,0.19
Schopperten,48.94565,7.05572,Keskastel,48.96541,7.04884,6.5,2.256,67.0,0.18
Gosselming-Mairie,48.79305,7.00077,St-Jean-de-Bassel-Eglis,48.80364,6.99115,4.2,1.374,40.8,0.11
Sarrebourg-Méphisto,48.74979,7.06746,Gare de Sarrebourg,48.73794,7.05278,4.0,1.703,50.6,0.14
Sarrebourg-Abri-Phalsbo,48.73799,7.06312,Sarrebourg (Place Math),48.73688,7.05719,1.67,0.453,13.5,0.04
Gare de Montchanin,46.75916,4.48146,Gare de Blanzy,46.69373,4.39101,8.83,10.034,298.0,0.8
Gare de Blanzy,46.69373,4.39101,Gare de Montceau-les-Mines,46.67107,4.36207,3.17,3.354,99.6,0.27
Gare de Montceau-les-Mines,46.67107,4.36207,Gare de Galuzot,46.64202,4.32992,3.83,4.061,120.6,0.32
Gare de Galuzot,46.64202,4.32992,Gare de Ciry-le-Noble,46.60426,4.29952,4.5,4.803,142.6,0.38
Gare de Ciry-le-Noble,46.60426,4.29952,Gare de Génelard,46.58119,4.23795,4.83,5.364,159.3,0.43
Gare de Génelard,46.58119,4.23795,Gare de Paray-le-Monial,46.44726,4.11363,13.67,17.691,525.4,1.42
Gare de Abbeville,50.10219,1.82449,Gare de Amiens,49.89053,2.3081,23.5,41.866,1243.4,3.35
Coubladour,45.11499,3.74368,Freycenet,45.13194,3.73694,2.67,1.96,58.2,0.16
Freycenet,45.13194,3.73694,Darsac-Lotissement,45.13885,3.73854,2.0,0.779,23.1,0.06
Darsac-Lotissement,45.13885,3.73854,Gare de Darsac,45.14219,3.73667,1.67,0.4,11.9,0.03
Gare de Darsac,45.14219,3.73667,Céaux-d'Allègre,45.18083,3.7475,9.33,4.384,130.2,0.35
Céaux-d'Allègre,45.18083,3.7475,Serres-Hte-Loire,45.1772,3.73329,4.0,1.186,35.2,0.09
Serres-Hte-Loire,45.1772,3.73329,Allegre-Maison-Retraite,45.20196,3.71379,3.33,3.152,93.6,0.25
Allegre-Maison-Retraite,45.20196,3.71379,Allègre,45.20333,3.71333,1.33,0.157,4.7,0.01
Allègre,45.20333,3.71333,Monlet,45.21971,3.71415,3.5,1.825,54.2,0.15
Monlet,45.21971,3.71415,Sembadel,45.27796,3.72015,7.33,6.501,193.1,0.52
Sembadel,45.27796,3.72015,La Chaise-Dieu,45.31644,3.69695,4.5,4.653,138.2,0.37
Gare de Montluçon-Ville,46.33787,2.59641,Neris les Bains Place,46.28758,2.66162,16.33,7.515,223.2,0.6
St-Eloy-les-Mines-Lycée,46.15963,2.83283,St-Eloy,46.16953,2.83438,4.33,1.108,32.9,0.09
Gare de St-Etienne-Châteaucreux,45.44338,4.4,Gare de St-Etienne-la-Terrasse,45.46485,4.37953,3.5,2.875,85.4,0.23
Mattaincourt De Gaulle,48.28185,6.13418,Mattaincourt,48.27967,6.13654,2.17,0.299,8.9,0.02
Uxegney,48.19454,6.3686,Uxegney-La-Ménère,48.19796,6.37996,1.0,0.925,27.5,0.07
Uxegney-La-Ménère,48.19796,6.37996,Uxegney-Bois-L'-Abbé,48.20627,6.40295,1.0,1.94,57.6,0.16
Uxegney-Bois-L'-Abbé,48.20627,6.40295,Gare de Epinal,48.17808,6.44156,10.75,4.249,126.2,0.34
Darnieulles-Mairie,48.19905,6.34989,Bocquegney,48.21833,6.30777,4.6,3.791,112.6,0.3
Bocquegney,48.21833,6.30777,Lamerey,48.22166,6.2386,6.4,5.144,152.8,0.41
Uxegney,48.19454,6.3686,Gare de Epinal,48.17808,6.44156,11.0,5.716,169.8,0.46
Gare de Voves,48.27497,1.62217,Gare de Chartres,48.4482,1.48123,21.67,21.921,651.1,1.75
Gare de Grenoble,45.19146,5.71453,Gare de St-Marcellin,45.1509,5.32358,31.2,31.011,921.0,2.48
Gare de Lure,47.68325,6.49256,Gare de Luxeuil-les-Bains,47.81492,6.37268,20.67,17.185,510.4,1.37
Gare de Luxeuil-les-Bains,47.81492,6.37268,Gare de Aillevillers,47.91387,6.33739,15.4,11.326,336.4,0.91
Gare de Les Fontinettes,50.94097,1.84985,Gare de Pont d'Ardres,50.89213,1.97073,10.0,10.076,299.3,0.81
Gare de Audruicq,50.87567,2.07635,Gare de Ruminghem,50.86179,2.15829,7.83,5.96,177.0,0.48
Gare de Ruminghem,50.86179,2.15829,Gare de Watten Eperlecques,50.82595,2.20771,6.5,5.29,157.1,0.42
Gare de St Omer,50.75372,2.26686,Gare de Renescure,50.73206,2.37206,8.4,7.793,231.5,0.62
Gare de Renescure,50.73206,2.37206,Gare de Ebblinghem,50.73061,2.40901,3.8,2.608,77.5,0.21
Gare de Ebblinghem,50.73061,2.40901,Gare de Hazebrouck,50.72504,2.54153,8.8,9.358,277.9,0.75
Gare de Isbergues,50.61395,2.46278,Gare de Ham en Artois,50.59003,2.46581,2.5,2.671,79.3,0.21
Gare de Ham en Artois,50.59003,2.46581,Gare de Lillers,50.56163,2.47896,3.0,3.295,97.9,0.26
Gare de Haybes,50.01174,4.70391,Gare de Fumay,49.98621,4.69199,3.2,2.967,88.1,0.24
Gare de Fumay,49.98621,4.69199,Gare de Revin,49.93856,4.64275,6.0,6.369,189.2,0.51
Gare de Deville,49.87955,4.70702,Gare de Monthermé,49.86555,4.741,3.6,2.893,85.9,0.23
Gare de Monthermé,49.86555,4.741,Gare de Bogny-sur-Meuse,49.85846,4.76334,2.0,1.787,53.1,0.14
Gare de Nouzonville,49.81219,4.74267,Gare de Charleville-Mézières,49.76742,4.72485,7.6,5.146,152.8,0.41
Gare de Cholet,47.06573,-0.86961,Gare de Chemillé,47.2176,-0.73209,14.6,19.855,589.7,1.59
Gare de Chemillé,47.2176,-0.73209,Gare de Chalonnes,47.343,-0.74376,9.8,13.987,415.4,1.12
Gare de Chalonnes,47.343,-0.74376,Gare de La Possonnière,47.37149,-0.69174,5.2,5.044,149.8,0.4
Gare de La Possonnière,47.37149,-0.69174,Gare de Savennières-Béhuard,47.38157,-0.65454,2.8,3.02,89.7,0.24
Gare de Savennières-Béhuard,47.38157,-0.65454,Gare de Angers-St-Laud,47.46443,-0.55695,8.6,11.794,350.3,0.94
Gare de Woippy,49.14836,6.15568,Gare de Metz-Nord,49.13687,6.16758,2.0,1.545,45.9,0.12
Gare de Metz-Nord,49.13687,6.16758,Gare de Metz-Ville,49.10979,6.1772,4.33,3.095,91.9,0.25
Gare de St-Roch (Somme),49.89342,2.28372,Gare de Abbeville,50.10219,1.82449,22.0,40.248,1195.4,3.22
Truyes-Chapelle,47.27528,0.83055,Gare de Esvres,47.28412,0.78156,5.12,3.828,113.7,0.31
Esvres-St-Malo,47.2978,0.80107,Esvres-Chene-Pendu,47.32473,0.7663,1.9,3.984,118.3,0.32
Esvres-Chene-Pendu,47.32473,0.7663,Chambray-CHR-Trousseau,47.34777,0.71,8.09,4.962,147.4,0.4
Truyes-Chapelle,47.27528,0.83055,Esvres-Vauguinier,47.2807,0.80206,3.8,2.235,66.4,0.18
Esvres-Vauguinier,47.2807,0.80206,Gare de Esvres,47.28412,0.78156,3.0,1.594,47.3,0.13
Truyes-St-Blaise,47.27496,0.83522,Truyes-Pl-Du-Souvenir,47.27276,0.85061,3.67,1.188,35.3,0.1
Courcay-Rouvre,47.23789,0.86644,Reignac-Bourg-Du-Fau,47.22718,0.9154,7.0,3.888,115.5,0.31
Gare de Lunel,43.67952,4.13081,Gare de Gallargues,43.71601,4.17104,4.0,5.194,154.3,0.42
Gare de Gallargues,43.71601,4.17104,Gare de Vergèze-Codognan,43.73982,4.21884,3.67,4.67,138.7,0.37
Gare de Vergèze-Codognan,43.73982,4.21884,Gare de Uchaud,43.75805,4.26737,3.4,4.399,130.7,0.35
Gare de Uchaud,43.75805,4.26737,Gare de Milhaud,43.78842,4.30307,3.4,4.434,131.7,0.35
Gare de Valergues-Lansargues,43.6726,4.06022,Gare de Lunel,43.67952,4.13081,4.2,5.735,170.3,0.46
Gare de Vergèze-Codognan,43.73982,4.21884,Gare de St-Césaire,43.8133,4.32767,6.86,11.976,355.7,0.96
Gare de Bayonne,43.49676,-1.4704,Gare de Boucau,43.52337,-1.49043,4.14,3.375,100.2,0.27
Gare de Boucau,43.52337,-1.49043,Gare de Ondres,43.56886,-1.45716,4.14,5.731,170.2,0.46
Gare de Ondres,43.56886,-1.45716,Gare de Labenne,43.5871,-1.42893,2.71,3.05,90.6,0.24
Gare de Labenne,43.5871,-1.42893,Gare de Bénesse-Maremne,43.62765,-1.36991,4.71,6.558,194.8,0.52
Gare de Bénesse-Maremne,43.62765,-1.36991,Gare de St-Vincent-de-Tyrosse,43.65781,-1.30639,4.29,6.12,181.8,0.49
Gare de St-Vincent-de-Tyrosse,43.65781,-1.30639,Gare de St-Geours-de-Maremne,43.6712,-1.24131,4.14,5.448,161.8,0.44
Gare de St-Geours-de-Maremne,43.6712,-1.24131,Gare de Saubusse-les-Bains,43.66019,-1.19024,3.43,4.291,127.4,0.34
Gare de Saubusse-les-Bains,43.66019,-1.19024,Gare de Dax,43.72067,-1.05032,9.43,13.121,389.7,1.05
Châtenois-V.-Villé-Gare,48.28307,7.38195,Lièpvre-(Centre),48.27085,7.28069,8.0,7.624,226.4,0.61
Châtenois-V.-Villé-Gare,48.28307,7.38195,La-Vancelle-(hurst),48.27891,7.34223,3.67,2.979,88.5,0.24
La-Vancelle-(hurst),48.27891,7.34223,La-Vancelle-(Centre),48.28435,7.30342,4.5,2.938,87.3,0.24
La-Vancelle-(Centre),48.28435,7.30342,Lièpvre-(Rte-Vancelle),48.27191,7.28905,5.67,1.747,51.9,0.14
Liepvre-(-Ecoles-),48.27143,7.28101,Rombach-Le-F-(Pl-Fêtes),48.28196,7.26445,2.0,1.697,50.4,0.14
Lièpvre-R.-Vieux-Moulin,48.27751,7.27695,Lièpvre-(Centre),48.27085,7.28069,2.67,0.791,23.5,0.06
Raves-(Ancienne-Gare),48.27196,7.04973,Ste-Marie-/-Ms-S.Techni,48.25224,7.19501,16.0,10.988,326.3,0.88
Ste-Marie-/-Ms-(-Super-,48.24863,7.18918,Ste-Croix/Mines-Sq-de-G,48.26113,7.2189,4.67,2.605,77.4,0.21
Lièpvre-(Centre),48.27085,7.28069,Rombach-Le-F-(Pl-Fêtes),48.28196,7.26445,3.0,1.725,51.2,0.14
Gare de Sélestat,48.25964,7.4421,Sélestat-(Schweisguth),48.26151,7.45013,7.0,0.63,18.7,0.05
Gare de Chambly,49.16361,2.2405,Gare de Bornel-Belle-Eglise,49.19464,2.20722,4.2,4.219,125.3,0.34
Gare de St-Sulpice-Auteuil,49.34742,2.11645,Gare de Beauvais-Gare-SNCF,49.42651,2.08864,9.4,9.032,268.3,0.72
Gare de Albert,50.0054,2.64452,Gare de Miraumont,50.09494,2.73437,8.0,11.857,352.2,0.95
Gare de Miraumont,50.09494,2.73437,Gare de Achiet,50.13168,2.78014,4.33,5.235,155.5,0.42
Gare de L'Arbresle,45.83325,4.61824,Gare de Tarare,45.88979,4.43907,13.5,15.249,452.9,1.22
Gare de Le Coteau,46.02394,4.0863,Gare de Régny,45.98773,4.21511,10.83,10.744,319.1,0.86
Gare de Régny,45.98773,4.21511,Gare de St-Victor-Thizy,46.00258,4.28115,5.67,5.368,159.4,0.43
Gare de St-Victor-Thizy,46.00258,4.28115,Gare de Amplepuis,45.971,4.32672,5.83,4.978,147.8,0.4
Gare de Tarare,45.88979,4.43907,Gare de Pontcharra-St-Forgeux,45.87151,4.4928,5.4,4.634,137.6,0.37
Gare de Pontcharra-St-Forgeux,45.87151,4.4928,Gare de St-Romain-de-Popey,45.86153,4.54226,5.2,3.992,118.6,0.32
Gare de St-Romain-de-Popey,45.86153,4.54226,Gare de L'Arbresle,45.83325,4.61824,6.6,6.68,198.4,0.53
Gare de Les Arcs-Draguignan,43.45573,6.48246,Gare de Vidauban,43.4309,6.4337,5.2,4.814,143.0,0.39
Gare de Vidauban,43.4309,6.4337,Gare de Le Luc-et-le-Cannet,43.3903,6.34301,9.8,8.614,255.8,0.69
Gare de Gonfaron,43.31721,6.28167,Gare de Pignans,43.29856,6.22482,7.0,5.051,150.0,0.4
Gare de Pignans,43.29856,6.22482,Gare de Carnoules,43.29753,6.18616,5.83,3.134,93.1,0.25
Fenetrange-Mairie,48.84574,7.01695,Fénétrange Carrefour Et,48.84555,7.01442,1.4,0.187,5.6,0.01
Gare de Dole-Ville,47.09616,5.48804,Gare de Auxonne,47.19291,5.37716,7.83,13.655,405.6,1.09
Gare de Genlis,47.24431,5.22378,Gare de Dijon-Ville,47.3234,5.02728,10.83,17.254,512.4,1.38
Gare de Beauvais-Gare-SNCF,49.42651,2.08864,Gare de Rochy-Condé,49.39866,2.17276,6.5,6.836,203.0,0.55
Monnaie-Jean-Baptiste-M,47.50186,0.79046,Gare de Château-Renault,47.58829,0.90159,15.4,12.739,378.3,1.02
Gare de Brive-la-Gaillarde,45.15256,1.52862,Gare de La Rivière-de-Mansac,45.13971,1.36507,11.83,12.92,383.7,1.03
Gare de Thenon,45.16007,1.06862,Gare de St-Pierre-de-Chignac,45.12339,0.85674,11.67,17.13,508.8,1.37
Gare de Lyon-Part-Dieu,45.76059,4.85944,Gare de Albigny-Neuville,45.87486,4.83284,11.4,12.887,382.7,1.03
