Saison ;Compagnie Operating ;Numéro de vol ;Compagnie Marketing;Numéro de vol Marketing;Aéroport de départ ;Aéroport d'arrivée;Jour de départ en Local;Jour d'arrivée  en Local;Heure de départ en Local;Heure d'arrivée en Local;Date de début de période ;Date de fin  de période ;Compagnie propriétaire ;Type Avion
W19;AF;1415;KL;8319;ZRH;CDG;4;4;06:45;08:05;;;AF;318
W19;AF;1428;;;CDG;BLQ;4;4;12:15;13:50;;;AF;318
W19;AF;1429;;;BLQ;CDG;4;4;14:40;16:30;;;AF;318
W19;AF;1434;;;CDG;TXL;4;4;07:20;09:10;;;AF;318
W19;AF;1435;;;TXL;CDG;4;4;10:05;11:55;;;AF;318
W19;AF;1476;KL;2160;CDG;BIO;4;4;09:55;11:30;;;AF;318
W19;AF;1477;KL;2161;BIO;CDG;4;4;12:15;14:00;;;AF;318
W19;AF;1534;KL;8354;CDG;TXL;4;4;17:55;19:40;;;AF;318
W19;AF;1535;;;TXL;CDG;4;4;20:35;22:20;;;AF;318
W19;AF;1542;;;CDG;GVA;4;4;07:05;08:15;;;AF;318
W19;AF;1543;;;GVA;CDG;4;4;09:00;10:15;;;AF;318
W19;AF;1560;KL;2204;CDG;ZAG;4;4;15:10;17:05;;;AF;318
W19;AF;1561;KL;2205;ZAG;CDG;4;4;17:50;20:00;;;AF;318
W19;AF;1566;KL;2130;CDG;FLR;4;4;12:40;14:25;;;AF;318
W19;AF;1567;KL;2133;FLR;CDG;4;4;15:10;17:00;;;AF;318
W19;AF;1576;KL;2166;CDG;BIO;4;4;15:45;17:20;;;AF;318
W19;AF;1577;KL;2169;BIO;CDG;4;4;18:05;19:50;;;AF;318
W19;AF;1578;;;CDG;NAP;4;4;20:20;22:35;;;AF;318
W19;AF;1611;;;HAM;CDG;4;4;06:00;07:40;;;AF;318
W19;AF;1614;;;CDG;ZRH;4;4;13:10;14:25;;;AF;318
W19;AF;1615;;;ZRH;CDG;4;4;15:20;16:40;;;AF;318
W19;AF;1710;;;CDG;HAM;4;4;13:00;14:35;;;AF;318
W19;AF;1711;;;HAM;CDG;4;4;15:30;17:10;;;AF;318
W19;AF;1742;KL;3237;CDG;GVA;4;4;11:05;12:15;;;AF;318
W19;AF;1743;;;GVA;CDG;4;4;13:00;14:15;;;AF;318
W19;AF;1750;;;CDG;CPH;4;4;07:10;09:05;;;AF;318
W19;AF;1751;;;CPH;CDG;4;4;09:50;11:50;;;AF;318
W19;AF;1816;;;CDG;DUB;4;4;12:25;13:20;;;AF;318
W19;AF;1817;;;DUB;CDG;4;4;14:15;17:00;;;AF;318
W19;AF;1830;;;CDG;MXP;4;4;08:30;09:55;;;AF;318
W19;AF;1831;;;MXP;CDG;4;4;10:40;12:10;;;AF;318
W19;AF;1842;;;CDG;GVA;4;4;10:00;11:15;;;AF;318
W19;AF;1843;;;GVA;CDG;4;4;12:05;13:20;;;AF;318
W19;AF;6002;KL;2606;ORY;MRS;4;4;06:15;07:30;;;AF;318
W19;AF;6005;KL;2528;MRS;ORY;4;4;08:20;09:45;;;AF;318
W19;AF;6010;;;ORY;MRS;4;4;10:55;12:15;;;AF;318
W19;AF;6012;;;ORY;MRS;4;4;13:35;14:55;;;AF;318
W19;AF;6013;;;MRS;ORY;4;4;13:20;14:45;;;AF;318
W19;AF;6014;;;ORY;MRS;4;4;15:35;16:55;;;AF;318
W19;AF;6015;;;MRS;ORY;4;4;15:10;16:35;;;AF;318
W19;AF;6016;;;ORY;MRS;4;4;13:00;14:20;;;AF;318
W19;AF;6019;;;MRS;ORY;4;4;17:50;19:15;;;AF;318
W19;AF;6023;;;MRS;ORY;4;4;20:10;21:35;;;AF;318
W19;AF;6024;;;ORY;MRS;4;4;20:05;21:20;;;AF;318
W19;AF;6206;;;ORY;NCE;4;4;09:00;10:25;;;AF;318
W19;AF;6211;;;NCE;ORY;4;4;11:15;12:45;;;AF;318
W19;AF;6268;;;ORY;BOD;4;4;17:50;19:00;;;AF;318
W19;AF;6275;;;BOD;ORY;4;4;19:45;20:55;;;AF;318
W19;AF;7361;;;BES;ORY;4;4;06:50;08:10;;;AF;318
W19;AF;7374;;;ORY;BES;4;4;21:35;22:40;;;AF;318
W19;AF;7451;;;PUF;ORY;4;4;06:30;08:00;;;AF;318
W19;AF;7453;;;PUF;ORY;4;4;15:40;17:05;;;AF;318
W19;AF;7458;;;ORY;PUF;4;4;21:40;23:00;;;AF;318
W19;AF;7460;;;ORY;PUF;4;4;13:25;14:45;;;AF;318
W19;AF;7488;;;ORY;BIQ;4;4;17:20;18:40;;;AF;318
W19;AF;7491;;;BIQ;ORY;4;4;19:25;20:50;;;AF;318
W19;AF;7512;;;ORY;TLN;4;4;08:45;10:10;;;AF;318
W19;AF;7513;;;TLN;ORY;4;4;10:55;12:30;;;AF;318
W19;AF;7540;;;ORY;MPL;4;4;07:00;08:15;;;AF;318
W19;AF;7543;;;MPL;ORY;4;4;09:00;10:25;;;AF;318
W19;AF;7667;;;MRS;CDG;4;4;15:35;17:05;;;AF;318
W19;AF;7668;;;CDG;MRS;4;4;18:00;19:25;;;AF;318
W19;AF;7736;KL;2334;CDG;BES;4;4;09:20;10:35;;;AF;318
W19;AF;7739;KL;2337;BES;CDG;4;4;11:20;12:40;;;AF;318
W19;AF;1022;;;CDG;MUC;5;5;18:15;19:45;;;AF;318
W19;AF;1023;;;MUC;CDG;5;5;20:35;22:20;;;AF;318
W19;AF;1029;;;BLQ;CDG;5;5;07:00;08:50;;;AF;318
W19;AF;1050;KL;3165;CDG;CPH;5;5;17:40;19:35;;;AF;318
W19;AF;1051;;;CPH;CDG;5;5;20:20;22:20;;;AF;318
W19;AF;1064;KL;8348;CDG;BHX;5;5;13:40;14:00;;;AF;318
W19;AF;1065;;;BHX;CDG;5;5;14:45;17:05;;;AF;318
W19;AF;1068;;;CDG;MAN;5;5;13:30;14:00;;;AF;318
W19;AF;1069;KL;8349;MAN;CDG;5;5;14:45;17:10;;;AF;318
W19;AF;1080;;;CDG;LHR;5;5;18:00;18:20;;;AF;318
W19;AF;1114;;;CDG;ZRH;5;5;07:30;08:50;;;AF;318
W19;AF;1115;;;ZRH;CDG;5;5;09:40;11:05;;;AF;318
W19;AF;1123;;;MUC;CDG;5;5;07:10;09:00;;;AF;318
W19;AF;1130;;;CDG;MXP;5;5;10:00;11:30;;;AF;318
W19;AF;1131;;;MXP;CDG;5;5;12:15;13:45;;;AF;318
W19;AF;1142;;;CDG;GVA;5;5;15:00;16:15;;;AF;318
W19;AF;1143;;;GVA;CDG;5;5;17:05;18:20;;;AF;318
W19;AF;1178;KL;2154;CDG;NAP;5;5;09:15;11:30;;;AF;318
W19;AF;1179;KL;2155;NAP;CDG;5;5;12:20;14:45;;;AF;318
W19;AF;1181;KL;8497;LHR;CDG;5;5;19:50;22:10;;;AF;318
W19;AF;1226;;;CDG;VCE;5;5;15:40;17:15;;;AF;318
W19;AF;1227;KL;8227;VCE;CDG;5;5;18:05;19:55;;;AF;318
W19;AF;1228;KL;8228;CDG;BLQ;5;5;07:55;09:30;;;AF;318
W19;AF;1229;KL;8229;BLQ;CDG;5;5;10:15;12:05;;;AF;318
W19;AF;1252;KL;2451;CDG;BGO;5;5;14:30;16:45;;;AF;318
W19;AF;1253;KL;2452;BGO;CDG;5;5;17:35;20:00;;;AF;318
W19;AF;1326;KL;8222;CDG;VCE;5;5;21:15;22:55;;;AF;318
W19;AF;1327;;;VCE;CDG;5;5;06:25;08:25;;;AF;318
W19;AF;1366;KL;2126;CDG;FLR;5;5;09:30;11:15;;;AF;318
W19;AF;1367;KL;2129;FLR;CDG;5;5;12:00;13:50;;;AF;318
W19;AF;1376;KL;2170;CDG;BIO;5;5;20:50;22:25;;;AF;318
W19;AF;1377;KL;2163;BIO;CDG;5;5;07:15;09:05;;;AF;318
W19;AF;1414;KL;8316;CDG;ZRH;5;5;20:50;22:10;;;AF;318
W19;AF;1415;KL;8319;ZRH;CDG;5;5;06:45;08:05;;;AF;318
W19;AF;1428;;;CDG;BLQ;5;5;12:15;13:50;;;AF;318
W19;AF;1429;;;BLQ;CDG;5;5;14:40;16:30;;;AF;318
W19;AF;1434;;;CDG;TXL;5;5;07:20;09:10;;;AF;318
W19;AF;1435;;;TXL;CDG;5;5;10:05;11:55;;;AF;318
W19;AF;1476;KL;2160;CDG;BIO;5;5;09:55;11:30;;;AF;318
W19;AF;1477;KL;2161;BIO;CDG;5;5;12:15;14:00;;;AF;318
W19;AF;1560;KL;2204;CDG;ZAG;5;5;15:10;17:05;;;AF;318
W19;AF;1561;KL;2205;ZAG;CDG;5;5;17:50;20:00;;;AF;318
W19;AF;1566;KL;2130;CDG;FLR;5;5;12:40;14:25;;;AF;318
W19;AF;1567;KL;2133;FLR;CDG;5;5;15:10;17:00;;;AF;318
W19;AF;1576;KL;2166;CDG;BIO;5;5;15:45;17:20;;;AF;318
W19;AF;1577;KL;2169;BIO;CDG;5;5;18:05;19:50;;;AF;318
W19;AF;1579;;;NAP;CDG;5;5;06:05;08:25;;;AF;318
W19;AF;1610;;;CDG;HAM;5;5;20:45;22:25;;;AF;318
W19;AF;1614;;;CDG;ZRH;5;5;13:10;14:25;;;AF;318
W19;AF;1615;;;ZRH;CDG;5;5;15:20;16:40;;;AF;318
W19;AF;1622;;;CDG;MUC;5;5;13:00;14:35;;;AF;318
W19;AF;1623;;;MUC;CDG;5;5;15:25;17:10;;;AF;318
W19;AF;1630;;;CDG;MXP;5;5;21:10;22:40;;;AF;318
W19;AF;1750;;;CDG;CPH;5;5;07:10;09:05;;;AF;318
W19;AF;1751;;;CPH;CDG;5;5;09:50;11:50;;;AF;318
W19;AF;1766;KL;2132;CDG;FLR;5;5;17:50;19:30;;;AF;318
W19;AF;1767;KL;2135;FLR;CDG;5;5;20:20;22:10;;;AF;318
W19;AF;1806;KL;3597;MRS;AMS;5;5;06:45;08:55;;;AF;318
W19;AF;1807;KL;3596;AMS;MRS;5;5;09:50;11:40;;;AF;318
W19;AF;1830;;;CDG;MXP;5;5;08:30;09:55;;;AF;318
W19;AF;1831;;;MXP;CDG;5;5;10:40;12:10;;;AF;318
W19;AF;1842;;;CDG;GVA;5;5;10:00;11:15;;;AF;318
W19;AF;1843;;;GVA;CDG;5;5;12:05;13:20;;;AF;318
W19;AF;6012;;;ORY;MRS;5;5;13:35;14:55;;;AF;318
W19;AF;6013;;;MRS;ORY;5;5;13:20;14:45;;;AF;318
W19;AF;6023;;;MRS;ORY;5;5;20:10;21:35;;;AF;318
W19;AF;6130;;;ORY;TLS;5;5;16:30;17:45;;;AF;318
W19;AF;6139;;;TLS;ORY;5;5;18:30;19:55;;;AF;318
W19;AF;6146;KL;2642;ORY;TLS;5;5;20:45;22:00;;;AF;318
W19;AF;6202;KL;2536;ORY;NCE;5;5;07:30;08:55;;;AF;318
W19;AF;6206;;;ORY;NCE;5;5;09:00;10:25;;;AF;318
W19;AF;6209;;;NCE;ORY;5;5;09:45;11:10;;;AF;318
W19;AF;6211;;;NCE;ORY;5;5;11:15;12:45;;;AF;318
W19;AF;6214;;;ORY;NCE;5;5;12:30;13:55;;;AF;318
W19;AF;6217;;;NCE;ORY;5;5;14:45;16:15;;;AF;318
W19;AF;6268;;;ORY;BOD;5;5;17:50;19:00;;;AF;318
W19;AF;6275;;;BOD;ORY;5;5;19:45;20:55;;;AF;318
W19;AF;7361;;;BES;ORY;5;5;06:50;08:10;;;AF;318
W19;AF;7374;;;ORY;BES;5;5;21:35;22:40;;;AF;318
W19;AF;7451;;;PUF;ORY;5;5;06:30;08:00;;;AF;318
W19;AF;7453;;;PUF;ORY;5;5;15:40;17:05;;;AF;318
W19;AF;7458;;;ORY;PUF;5;5;21:40;23:00;;;AF;318
W19;AF;7460;;;ORY;PUF;5;5;13:25;14:45;;;AF;318
W19;AF;7488;;;ORY;BIQ;5;5;17:20;18:40;;;AF;318
W19;AF;7491;;;BIQ;ORY;5;5;19:25;20:50;;;AF;318
W19;AF;7512;;;ORY;TLN;5;5;08:45;10:10;;;AF;318
W19;AF;7513;;;TLN;ORY;5;5;10:55;12:30;;;AF;318
W19;AF;7626;;;CDG;BOD;5;5;18:25;19:40;;;AF;318
W19;AF;7633;;;BOD;CDG;5;5;20:25;21:50;;;AF;318
W19;AF;7667;;;MRS;CDG;5;5;15:35;17:05;;;AF;318
W19;AF;7668;;;CDG;MRS;5;5;18:00;19:25;;;AF;318
W19;AF;7736;KL;2334;CDG;BES;5;5;09:20;10:35;;;AF;318
W19;AF;7739;KL;2337;BES;CDG;5;5;11:20;12:40;;;AF;318
W19;AF;1022;;;CDG;MUC;6;6;18:15;19:45;;;AF;318
W19;AF;1048;;;CDG;BCN;6;6;17:00;18:40;;;AF;318
W19;AF;1049;KL;3161;BCN;CDG;6;6;19:35;21:35;;;AF;318
W19;AF;1068;;;CDG;MAN;6;6;13:30;14:00;;;AF;318
W19;AF;1069;KL;8349;MAN;CDG;6;6;14:45;17:10;;;AF;318
W19;AF;1178;KL;2154;CDG;NAP;6;6;09:15;11:30;;;AF;318
W19;AF;1179;KL;2155;NAP;CDG;6;6;12:20;14:45;;;AF;318
W19;AF;1212;KL;8310;CDG;LIN;6;6;07:20;08:55;;;AF;318
W19;AF;1213;;;LIN;CDG;6;6;09:50;11:25;;;AF;318
W19;AF;1226;;;CDG;VCE;6;6;15:40;17:15;;;AF;318
W19;AF;1227;KL;8227;VCE;CDG;6;6;18:05;19:55;;;AF;318
W19;AF;1248;;;CDG;BCN;6;6;17:50;19:30;;;AF;318
W19;AF;1249;;;BCN;CDG;6;6;20:20;22:20;;;AF;318
W19;AF;1252;KL;2451;CDG;BGO;6;6;14:30;16:45;;;AF;318
W19;AF;1253;KL;2452;BGO;CDG;6;6;17:35;20:00;;;AF;318
W19;AF;1326;KL;8222;CDG;VCE;6;6;21:15;22:55;;;AF;318
W19;AF;1327;;;VCE;CDG;6;6;06:25;08:25;;;AF;318
W19;AF;1348;KL;8257;CDG;BCN;6;6;09:30;11:20;;;AF;318
W19;AF;1349;KL;8305;BCN;CDG;6;6;12:15;14:15;;;AF;318
W19;AF;1366;KL;2126;CDG;FLR;6;6;09:30;11:15;;;AF;318
W19;AF;1367;KL;2129;FLR;CDG;6;6;12:00;13:50;;;AF;318
W19;AF;1376;KL;2170;CDG;BIO;6;6;20:50;22:25;;;AF;318
W19;AF;1377;KL;2163;BIO;CDG;6;6;07:15;09:05;;;AF;318
W19;AF;1410;;;CDG;HAM;6;6;07:15;08:55;;;AF;318
W19;AF;1411;;;HAM;CDG;6;6;09:50;11:30;;;AF;318
W19;AF;1414;KL;8316;CDG;ZRH;6;6;20:50;22:10;;;AF;318
W19;AF;1415;KL;8319;ZRH;CDG;6;6;06:45;08:05;;;AF;318
W19;AF;1422;;;CDG;MUC;6;6;07:30;09:05;;;AF;318
W19;AF;1423;;;MUC;CDG;6;6;09:50;11:35;;;AF;318
W19;AF;1428;;;CDG;BLQ;6;6;12:15;13:50;;;AF;318
W19;AF;1429;;;BLQ;CDG;6;6;14:40;16:30;;;AF;318
W19;AF;1434;;;CDG;TXL;6;6;07:20;09:10;;;AF;318
W19;AF;1435;;;TXL;CDG;6;6;10:05;11:55;;;AF;318
W19;AF;1542;;;CDG;GVA;6;6;07:05;08:15;;;AF;318
W19;AF;1543;;;GVA;CDG;6;6;09:00;10:15;;;AF;318
W19;AF;1560;KL;2204;CDG;ZAG;6;6;15:10;17:05;;;AF;318
W19;AF;1561;KL;2205;ZAG;CDG;6;6;17:50;20:00;;;AF;318
W19;AF;1566;KL;2130;CDG;FLR;6;6;12:40;14:25;;;AF;318
W19;AF;1567;KL;2133;FLR;CDG;6;6;15:10;17:00;;;AF;318
W19;AF;1578;;;CDG;NAP;6;6;20:20;22:35;;;AF;318
W19;AF;1611;;;HAM;CDG;6;6;06:00;07:40;;;AF;318
W19;AF;1614;;;CDG;ZRH;6;6;13:10;14:25;;;AF;318
W19;AF;1615;;;ZRH;CDG;6;6;15:20;16:40;;;AF;318
W19;AF;1630;;;CDG;MXP;6;6;21:10;22:40;;;AF;318
W19;AF;1631;;;MXP;CDG;6;6;06:50;08:30;;;AF;318
W19;AF;1726;KL;3153;CDG;VCE;6;6;12:50;14:30;;;AF;318
W19;AF;1727;;;VCE;CDG;6;6;15:20;17:10;;;AF;318
W19;AF;1730;;;CDG;MXP;6;6;15:35;17:00;;;AF;318
W19;AF;1731;KL;3152;MXP;CDG;6;6;17:55;19:30;;;AF;318
W19;AF;1742;KL;3237;CDG;GVA;6;6;11:05;12:15;;;AF;318
W19;AF;1743;;;GVA;CDG;6;6;13:00;14:15;;;AF;318
W19;AF;1750;;;CDG;CPH;6;6;07:10;09:05;;;AF;318
W19;AF;1751;;;CPH;CDG;6;6;09:50;11:50;;;AF;318
W19;AF;1822;;;CDG;MUC;6;6;15:35;17:05;;;AF;318
W19;AF;1823;;;MUC;CDG;6;6;17:55;19:45;;;AF;318
W19;AF;1830;;;CDG;MXP;6;6;08:30;09:55;;;AF;318
W19;AF;1831;;;MXP;CDG;6;6;10:40;12:10;;;AF;318
W19;AF;1842;;;CDG;GVA;6;6;10:00;11:15;;;AF;318
W19;AF;1843;;;GVA;CDG;6;6;12:05;13:20;;;AF;318
W19;AF;1850;;;CDG;CPH;6;6;12:25;14:20;;;AF;318
W19;AF;1851;;;CPH;CDG;6;6;15:10;17:10;;;AF;318
W19;AF;6110;KL;2664;ORY;TLS;6;6;09:15;10:25;;;AF;318
W19;AF;6111;;;TLS;ORY;6;6;08:15;09:40;;;AF;318
W19;AF;6121;;;TLS;ORY;6;6;12:15;13:40;;;AF;318
W19;AF;6220;;;ORY;NCE;6;6;16:45;18:10;;;AF;318
W19;AF;6227;;;NCE;ORY;6;6;18:55;20:25;;;AF;318
W19;AF;6254;;;ORY;BOD;6;6;08:30;09:35;;;AF;318
W19;AF;6277;;;BOD;ORY;6;6;10:25;11:40;;;AF;318
W19;AF;7361;;;BES;ORY;6;6;06:50;08:10;;;AF;318
W19;AF;7366;;;ORY;BES;6;6;12:55;14:05;;;AF;318
W19;AF;7369;;;BES;ORY;6;6;14:50;16:05;;;AF;318
W19;AF;7451;;;PUF;ORY;6;6;06:30;08:00;;;AF;318
W19;AF;7487;;;BIQ;ORY;6;6;16:30;17:55;;;AF;318
W19;AF;7490;;;ORY;BIQ;6;6;14:25;15:45;;;AF;318
W19;AF;7498;;;ORY;BIQ;6;6;10:55;12:15;;;AF;318
W19;AF;7499;;;BIQ;ORY;6;6;13:15;14:40;;;AF;318
W19;AF;7512;;;ORY;TLN;6;6;08:45;10:10;;;AF;318
W19;AF;7513;;;TLN;ORY;6;6;11:00;12:30;;;AF;318
W19;AF;7550;;;ORY;MPL;6;6;14:30;15:45;;;AF;318
W19;AF;7551;;;MPL;ORY;6;6;16:30;17:50;;;AF;318
W19;AF;7552;;;ORY;MPL;6;6;18:20;19:35;;;AF;318
W19;AF;7626;;;CDG;BOD;6;6;18:25;19:40;;;AF;318
W19;AF;7633;;;BOD;CDG;6;6;20:25;21:50;;;AF;318
W19;AF;7660;;;CDG;MRS;6;6;07:10;08:35;;;AF;318
W19;AF;7669;;;MRS;CDG;6;6;09:20;10:55;;;AF;318
W19;AF;7710;;;CDG;NCE;6;6;11:45;13:20;;;AF;318
W19;AF;7713;;;NCE;CDG;6;6;14:35;16:10;;;AF;318
W19;AF;1028;;;CDG;BLQ;7;7;21:15;22:55;;;AF;318
W19;AF;1048;;;CDG;BCN;7;7;17:00;18:40;;;AF;318
W19;AF;1049;KL;3161;BCN;CDG;7;7;19:35;21:35;;;AF;318
W19;AF;1050;KL;3165;CDG;CPH;7;7;17:40;19:35;;;AF;318
W19;AF;1051;;;CPH;CDG;7;7;20:20;22:20;;;AF;318
W19;AF;1068;;;CDG;MAN;7;7;13:30;14:00;;;AF;318
W19;AF;1069;KL;8349;MAN;CDG;7;7;14:45;17:10;;;AF;318
W19;AF;1080;;;CDG;LHR;7;7;18:00;18:20;;;AF;318
W19;AF;1114;;;CDG;ZRH;7;7;07:30;08:50;;;AF;318
W19;AF;1115;;;ZRH;CDG;7;7;09:40;11:05;;;AF;318
W19;AF;1122;;;CDG;MUC;7;7;20:45;22:20;;;AF;318
W19;AF;1123;;;MUC;CDG;7;7;07:10;09:00;;;AF;318
W19;AF;1126;;;CDG;VCE;7;7;07:25;09:05;;;AF;318
W19;AF;1127;;;VCE;CDG;7;7;09:55;11:50;;;AF;318
W19;AF;1142;;;CDG;GVA;7;7;15:00;16:15;;;AF;318
W19;AF;1143;;;GVA;CDG;7;7;17:05;18:20;;;AF;318
W19;AF;1178;KL;2154;CDG;NAP;7;7;09:15;11:30;;;AF;318
W19;AF;1179;KL;2155;NAP;CDG;7;7;12:20;14:45;;;AF;318
W19;AF;1181;KL;8497;LHR;CDG;7;7;19:50;22:10;;;AF;318
W19;AF;1226;;;CDG;VCE;7;7;15:40;17:15;;;AF;318
W19;AF;1227;KL;8227;VCE;CDG;7;7;18:05;19:55;;;AF;318
W19;AF;1252;KL;2451;CDG;BGO;7;7;14:30;16:45;;;AF;318
W19;AF;1253;KL;2452;BGO;CDG;7;7;17:35;20:00;;;AF;318
W19;AF;1300;KL;8260;CDG;MAD;7;7;09:35;11:40;;;AF;318
W19;AF;1301;;;MAD;CDG;7;7;12:35;14:40;;;AF;318
W19;AF;1327;;;VCE;CDG;7;7;06:25;08:25;;;AF;318
W19;AF;1366;KL;2126;CDG;FLR;7;7;09:30;11:15;;;AF;318
W19;AF;1367;KL;2129;FLR;CDG;7;7;12:00;13:50;;;AF;318
W19;AF;1376;KL;2170;CDG;BIO;7;7;20:50;22:25;;;AF;318
W19;AF;1377;KL;2163;BIO;CDG;7;7;07:15;09:05;;;AF;318
W19;AF;1410;;;CDG;HAM;7;7;07:15;08:55;;;AF;318
W19;AF;1411;;;HAM;CDG;7;7;09:50;11:30;;;AF;318
W19;AF;1414;KL;8316;CDG;ZRH;7;7;20:50;22:10;;;AF;318
W19;AF;1415;KL;8319;ZRH;CDG;7;7;06:45;08:05;;;AF;318
W19;AF;1434;;;CDG;TXL;7;7;07:20;09:10;;;AF;318
W19;AF;1435;;;TXL;CDG;7;7;10:05;11:55;;;AF;318
W19;AF;1476;KL;2160;CDG;BIO;7;7;09:55;11:30;;;AF;318
W19;AF;1477;KL;2161;BIO;CDG;7;7;12:15;14:00;;;AF;318
W19;AF;1510;KL;6713;CDG;HAM;7;7;15:30;17:05;;;AF;318
W19;AF;1511;;;HAM;CDG;7;7;17:55;19:35;;;AF;318
W19;AF;1542;;;CDG;GVA;7;7;07:05;08:15;;;AF;318
W19;AF;1543;;;GVA;CDG;7;7;09:00;10:15;;;AF;318
W19;AF;1566;KL;2130;CDG;FLR;7;7;12:40;14:25;;;AF;318
W19;AF;1567;KL;2133;FLR;CDG;7;7;15:10;17:00;;;AF;318
W19;AF;1576;KL;2166;CDG;BIO;7;7;15:45;17:20;;;AF;318
W19;AF;1577;KL;2169;BIO;CDG;7;7;18:05;19:50;;;AF;318
W19;AF;1578;;;CDG;NAP;7;7;20:20;22:35;;;AF;318
W19;AF;1579;;;NAP;CDG;7;7;06:05;08:25;;;AF;318
W19;AF;1610;;;CDG;HAM;7;7;20:45;22:25;;;AF;318
W19;AF;1614;;;CDG;ZRH;7;7;13:10;14:25;;;AF;318
W19;AF;1615;;;ZRH;CDG;7;7;15:20;16:40;;;AF;318
W19;AF;1622;;;CDG;MUC;7;7;13:00;14:35;;;AF;318
W19;AF;1623;;;MUC;CDG;7;7;15:25;17:10;;;AF;318
W19;AF;1631;;;MXP;CDG;7;7;06:50;08:30;;;AF;318
W19;AF;1726;KL;3153;CDG;VCE;7;7;12:50;14:30;;;AF;318
W19;AF;1727;;;VCE;CDG;7;7;15:20;17:10;;;AF;318
W19;AF;1740;KL;2012;CDG;AMS;7;7;12:40;14:00;;;AF;318
W19;AF;1741;KL;2013;AMS;CDG;7;7;14:50;16:10;;;AF;318
W19;AF;1742;KL;3237;CDG;GVA;7;7;11:05;12:15;;;AF;318
W19;AF;1743;;;GVA;CDG;7;7;13:00;14:15;;;AF;318
W19;AF;1750;;;CDG;CPH;7;7;07:10;09:05;;;AF;318
W19;AF;1751;;;CPH;CDG;7;7;09:50;11:50;;;AF;318
W19;AF;1814;;;CDG;ZRH;7;7;16:20;17:35;;;AF;318
W19;AF;1815;;;ZRH;CDG;7;7;18:30;19:55;;;AF;318
W19;AF;1842;;;CDG;GVA;7;7;10:00;11:15;;;AF;318
W19;AF;1843;;;GVA;CDG;7;7;12:05;13:20;;;AF;318
W19;AF;6012;;;ORY;MRS;7;7;13:35;14:55;;;AF;318
W19;AF;6018;;;ORY;MRS;7;7;16:35;17:50;;;AF;318
W19;AF;6021;;;MRS;ORY;7;7;18:50;20:15;;;AF;318
W19;AF;6023;;;MRS;ORY;7;7;20:10;21:35;;;AF;318
W19;AF;6026;;;ORY;MRS;7;7;21:05;22:25;;;AF;318
W19;AF;6220;;;ORY;NCE;7;7;16:45;18:10;;;AF;318
W19;AF;6225;;;NCE;ORY;7;7;18:55;20:25;;;AF;318
W19;AF;7374;;;ORY;BES;7;7;21:30;22:40;;;AF;318
W19;AF;7466;;;ORY;PGF;7;7;11:20;12:40;;;AF;318
W19;AF;7467;;;PGF;ORY;7;7;13:45;15:15;;;AF;318
W19;AF;7488;;;ORY;BIQ;7;7;17:20;18:40;;;AF;318
W19;AF;7491;;;BIQ;ORY;7;7;19:25;20:50;;;AF;318
W19;AF;7496;;;ORY;BIQ;7;7;12:05;13:25;;;AF;318
W19;AF;7497;;;BIQ;ORY;7;7;14:05;15:35;;;AF;318
W19;AF;7542;;;ORY;MPL;7;7;08:40;09:55;;;AF;318
W19;AF;7543;;;MPL;ORY;7;7;09:00;10:25;;;AF;318
W19;AF;7545;;;MPL;ORY;7;7;10:40;12:05;;;AF;318
W19;AF;7548;;;ORY;MPL;7;7;13:00;14:15;;;AF;318
W19;AF;7549;;;MPL;ORY;7;7;15:00;16:20;;;AF;318
W19;AF;7554;;;ORY;MPL;7;7;21:15;22:30;;;AF;318
W19;AF;7626;;;CDG;BOD;7;7;18:25;19:40;;;AF;318
W19;AF;7633;;;BOD;CDG;7;7;20:25;21:50;;;AF;318
W19;AF;7667;;;MRS;CDG;7;7;15:35;17:05;;;AF;318
W19;AF;7668;;;CDG;MRS;7;7;18:00;19:25;;;AF;318
W19;AF;7685;KL;2323;MPL;CDG;7;7;20:45;22:15;;;AF;318
W19;AF;7686;KL;2320;CDG;MPL;7;7;18:40;20:00;;;AF;318
W19;AF;7720;KL;2308;CDG;NTE;7;7;09:20;10:25;;;AF;318
W19;AF;7725;KL;2311;NTE;CDG;7;7;11:10;12:20;;;AF;318
W19;AF;1220;;;BOD;NCE;6;6;07:10;08:30;21/12/2019;04/01/2020;AF;319
W19;AF;1221;KL;8315;NCE;BOD;6;6;09:15;10:40;21/12/2019;04/01/2020;AF;319
W19;AF;1260;;;MRS;BOD;6;6;06:25;07:35;21/12/2019;04/01/2020;AF;319
W19;AF;1261;;;BOD;MRS;6;6;08:20;09:25;21/12/2019;04/01/2020;AF;319
W19;AF;1000;;;CDG;MAD;1;1;07:00;09:05;;;AF;319
W19;AF;1001;;;MAD;CDG;1;1;09:55;12:05;;;AF;319
W19;AF;1022;;;CDG;MUC;1;1;18:15;19:45;;;AF;319
W19;AF;1023;;;MUC;CDG;1;1;20:35;22:20;;;AF;319
W19;AF;1032;;;CDG;ATH;1;2;20:45;00:55;;;AF;319
W19;AF;1033;;;ATH;CDG;1;1;06:10;08:45;;;AF;319
W19;AF;1042;;;CDG;GVA;1;1;18:30;19:40;;;AF;319
W19;AF;1043;;;GVA;CDG;1;1;20:30;21:45;;;AF;319
W19;AF;1046;;;CDG;WAW;1;1;14:10;16:25;;;AF;319
